27,401,448,0,0
278,376,429,0,0
318,402,362,0,0
358,400,17,0,0
362,418,5,0,0
365,372,144,0,0
372,365,144,0,0
376,433,195,0,0
376,449,5,0,0
377,431,18,0,0
379,382,31,0,0
382,379,31,0,0
386,395,18,0,0
395,386,18,0,0
396,433,195,0,0
400,358,17,0,0
401,355,267,0,0
401,395,267,0,0
401,409,267,0,0
401,412,267,0,0
401,417,267,0,0
401,423,267,0,0
401,447,267,0,0
410,441,64,0,0
414,375,18,0,0
414,378,18,0,0
414,431,18,0,0
417,401,267,0,0
418,362,5,0,0
428,444,31,0,0
431,377,18,0,0
431,414,18,0,0
433,376,195,0,0
433,396,195,0,0
441,410,64,0,0
444,428,31,0,0
