9,1208,10,1,0
10,1208,11,1,0
11,1208,12,1,0
12,1208,1208,4,0
251,1208,250,1,2
285,1208,284,1,2
319,1208,318,1,2
351,1208,317,0,3
353,1208,352,1,2
963,1244,962,1,2
1158,1208,216,0,4
1166,1208,114,0,4
1175,1208,182,0,4
1194,1208,80,0,4
1198,1208,182,0,4
1203,1208,182,0,4
1207,1208,216,0,4
1208,1157,12,0,4
1208,1158,12,0,4
1208,1166,12,0,4
1208,1175,12,0,4
1208,1177,12,0,4
1208,1194,12,0,4
1208,1195,12,0,4
1208,1196,12,0,4
1208,1198,12,0,4
1208,1203,12,0,4
1208,1207,12,0,4
1208,1236,12,0,4
1208,1238,12,0,4
1236,1208,46,0,4
1238,1208,114,0,4
