9,28,1.000000
9,31,1.000000
48,8,0.250000
48,40,0.250000
48,62,0.250000
48,65,0.250000
81,5,0.500000
81,42,0.500000
250,85,0.500000
250,89,0.500000
269,22,1.000000
269,63,1.000000
284,35,1.000000
284,89,1.000000
615,23,0.200000
615,29,0.200000
615,46,0.200000
615,49,0.200000
615,51,0.200000
650,4,0.333333
650,11,0.333333
650,37,0.333333
827,13,0.333333
827,92,0.333333
827,98,0.333333
1156,0,0.333333
1157,0,0.500000
1160,0,0.250000
1163,0,0.333333
1165,0,0.333333
1174,0,1.000000
1175,0,0.200000
1180,0,1.000000
1181,0,0.200000
1183,0,1.000000
1187,0,1.000000
1189,0,0.333333
1192,0,0.250000
1194,0,0.500000
1198,0,0.200000
1201,0,0.200000
1203,0,0.200000
1214,0,0.250000
1215,0,1.000000
1217,0,0.250000
1237,0,0.500000
1244,0,0.333333
1250,0,0.333333
