47,8,0.250000
47,48,0.250000
47,62,0.250000
47,65,0.250000
183,29,0.500000
183,46,1.000000
183,49,0.500000
249,10,1.000000
249,27,1.000000
249,85,0.500000
249,97,0.500000
283,35,0.500000
283,89,0.500000
479,5,1.000000
479,42,1.000000
546,14,0.333333
546,17,0.333333
546,86,0.333333
581,10,0.250000
581,27,0.250000
581,59,0.250000
581,91,0.250000
614,23,0.333333
614,46,0.333333
614,51,0.333333
647,90,0.500000
647,99,0.500000
692,64,0.500000
692,66,0.500000
695,36,0.500000
695,101,0.500000
826,13,0.500000
826,60,0.500000
1093,13,1.000000
1093,92,1.000000
1157,0,1.000000
1160,0,0.250000
1166,0,0.333333
1169,0,0.333333
1175,0,0.333333
1181,0,0.500000
1187,0,0.500000
1188,0,0.500000
1194,0,1.000000
1200,0,0.250000
1201,0,0.500000
1203,0,0.333333
1211,0,0.250000
1212,0,0.500000
1214,0,0.250000
1216,0,0.500000
1217,0,0.250000
1218,0,0.500000
1237,0,0.500000
1238,0,0.333333
1241,0,0.500000
1242,0,0.500000
1243,0,0.250000
1244,0,1.000000
1249,0,0.500000
1251,0,0.500000
1253,0,0.500000
