47,1214,1200,0,0
48,1197,1217,0,0
82,1163,1169,0,0
82,1207,1169,0,0
84,1207,1191,0,0
91,1240,-1,-1,-1
91,1245,-1,-1,-1
117,1187,1202,0,0
117,1196,1202,0,0
217,1169,1196,0,0
217,1181,1181,0,0
217,1184,1196,0,0
217,1255,1196,0,0
218,1197,1242,0,0
249,1158,1179,0,0
249,1181,1243,0,0
249,1199,1179,0,0
249,1223,1179,0,0
249,1237,1179,0,0
249,1241,1179,0,0
251,1160,1207,0,0
251,1166,1207,0,0
251,1167,1207,0,0
251,1169,1207,0,0
251,1175,1207,0,0
251,1181,1207,0,0
251,1182,1207,0,0
251,1184,1207,0,0
251,1191,1207,0,0
251,1194,1207,0,0
251,1198,1207,0,0
251,1200,1207,0,0
251,1201,1207,0,0
251,1202,1207,0,0
251,1203,1207,0,0
251,1204,1207,0,0
251,1214,1207,0,0
251,1217,1207,0,0
251,1219,1207,0,0
251,1255,1207,0,0
284,1181,1237,0,0
316,1156,1224,0,0
317,1156,1156,0,0
317,1181,1241,0,0
318,1157,1163,0,0
318,1158,1163,0,0
318,1160,1163,0,0
318,1164,1163,0,0
318,1166,1163,0,0
318,1167,1163,0,0
318,1169,1163,0,0
318,1170,1163,0,0
318,1171,1163,0,0
318,1173,1156,0,0
318,1175,1163,0,0
318,1177,1163,0,0
318,1181,1163,0,0
318,1182,1163,0,0
318,1184,1163,0,0
318,1186,1163,0,0
318,1191,1163,0,0
318,1192,1163,0,0
318,1194,1163,0,0
318,1195,1163,0,0
318,1196,1156,0,0
318,1197,1163,0,0
318,1198,1163,0,0
318,1199,1163,0,0
318,1200,1163,0,0
318,1201,1163,0,0
318,1202,1163,0,0
318,1203,1163,0,0
318,1204,1163,0,0
318,1205,1163,0,0
318,1207,1163,0,0
318,1208,1163,0,0
318,1214,1163,0,0
318,1217,1163,0,0
318,1219,1163,0,0
318,1221,1156,0,0
318,1223,1163,0,0
318,1224,1156,0,0
318,1227,1163,0,0
318,1229,1163,0,0
318,1233,1163,0,0
318,1234,1163,0,0
318,1235,1163,0,0
318,1236,1163,0,0
318,1237,1163,0,0
318,1238,1163,0,0
318,1242,1156,0,0
318,1243,1156,0,0
318,1247,1163,0,0
318,1251,1163,0,0
318,1255,1163,0,0
341,1172,-1,-1,-1
341,1231,-1,-1,-1
377,1170,1205,0,0
383,1181,1224,0,0
446,1207,1194,0,0
479,1207,1200,0,0
511,1163,1184,0,0
511,1207,1184,0,0
516,1156,1224,0,0
550,1181,1179,0,0
583,1181,1237,0,0
613,1163,1191,0,0
613,1207,1191,0,0
614,1181,1255,0,0
615,1163,1207,0,0
615,1207,1207,0,0
617,1181,1237,0,0
660,1165,1161,0,0
660,1193,1239,0,0
660,1212,1239,0,0
660,1213,1161,0,0
660,1216,1239,0,0
660,1218,1161,0,0
660,1220,1161,0,0
660,1226,1161,0,0
660,1230,1161,0,0
660,1244,1161,0,0
660,1250,1239,0,0
684,1241,1163,0,0
794,1250,1165,0,0
960,1165,1250,0,0
1092,1176,1216,0,0
1092,1248,1216,0,0
1156,1181,617,0,0
1156,1224,317,0,0
1160,1182,48,0,0
1160,1192,48,0,0
1160,1202,48,0,0
1160,1204,48,0,0
1160,1219,48,0,0
1160,1233,48,0,0
1162,1173,217,0,0
1162,1181,217,0,0
1162,1242,217,0,0
1163,1160,251,0,0
