76,444,77,2,1
167,428,168,2,1
168,428,428,4,0
201,443,188,0,3
202,443,189,0,3
214,443,213,1,2
215,443,214,1,2
293,443,292,1,2
353,393,221,0,4
356,375,199,0,4
356,378,199,0,4
358,407,314,0,4
361,372,329,0,4
361,377,18,0,4
361,414,18,0,4
363,443,25,0,4
365,420,277,0,4
366,433,195,0,4
368,428,208,0,4
369,428,116,0,4
372,361,329,0,4
375,356,199,0,4
375,408,225,0,4
375,431,303,0,4
377,361,18,0,4
378,356,199,0,4
385,415,90,0,4
388,420,92,0,4
390,406,183,0,4
393,353,221,0,4
396,420,170,0,4
399,433,18,0,4
399,450,18,0,4
405,424,118,0,4
405,434,225,0,4
405,439,225,0,4
405,443,40,0,4
406,390,183,0,4
407,358,314,0,4
408,375,225,0,4
409,416,31,0,4
410,417,90,0,4
414,361,18,0,4
415,385,65,0,4
415,420,225,0,4
416,409,31,0,4
417,410,90,0,4
417,441,279,0,4
420,365,277,0,4
420,388,92,0,4
420,396,170,0,4
420,415,225,0,4
420,430,277,0,4
424,405,118,0,4
428,368,208,0,4
428,369,168,0,4
430,420,277,0,4
430,436,170,0,4
431,375,303,0,4
433,366,195,0,4
433,399,18,0,4
433,450,195,0,4
434,405,225,0,4
436,430,170,0,4
439,405,225,0,4
441,417,279,0,4
443,363,25,0,4
443,405,40,0,4
450,399,18,0,4
450,433,195,0,4
