3,1218,1125,3,3
4,1218,1126,3,3
5,1218,1127,3,3
6,1218,1128,3,3
7,1218,1129,3,3
9,1218,8,0,1
10,1218,9,0,1
11,1218,10,0,1
12,1218,11,0,1
13,1218,12,0,1
20,1218,21,1,0
21,1218,22,1,0
22,1218,23,1,0
23,1218,24,1,0
24,1218,25,1,0
26,1218,1148,3,3
27,1218,1149,3,3
28,1218,1150,3,3
29,1218,1151,3,3
30,1218,31,1,0
37,1218,3,0,2
38,1218,4,0,2
39,1218,5,0,2
40,1218,6,0,2
41,1218,7,0,2
43,1218,42,1,2
44,1218,43,1,2
45,1218,44,1,2
46,1218,45,1,2
47,1218,46,1,2
54,1218,55,2,1
55,1218,56,2,1
56,1218,57,2,1
57,1218,58,2,1
58,1218,59,2,1
60,1218,26,0,2
61,1218,27,0,2
62,1218,28,0,2
63,1218,29,0,2
64,1218,65,2,1
71,1218,37,0,3
72,1218,38,0,3
73,1218,39,0,3
74,1218,40,0,3
75,1218,41,0,3
77,1218,76,1,2
78,1218,77,1,2
79,1218,78,1,2
80,1218,79,1,2
81,1218,80,1,2
88,1218,89,2,1
89,1218,90,2,1
90,1218,91,2,1
91,1218,92,2,1
92,1218,93,2,1
94,1218,60,0,3
95,1218,61,0,3
96,1218,62,0,3
97,1218,63,0,3
105,1218,71,0,3
106,1218,72,0,3
107,1218,73,0,3
108,1218,74,0,3
109,1218,75,0,3
110,1218,76,0,3
111,1218,110,1,2
112,1218,111,1,2
113,1218,112,1,2
114,1218,113,1,2
115,1218,114,1,2
122,1218,123,2,1
123,1218,124,2,1
124,1218,125,2,1
125,1218,126,2,1
126,1218,127,2,1
127,1218,93,0,3
128,1218,94,0,3
129,1218,95,0,3
130,1218,96,0,3
131,1218,97,0,3
139,1218,105,0,3
140,1218,106,0,3
141,1218,107,0,3
142,1218,108,0,3
143,1218,109,0,3
144,1218,110,0,3
145,1218,144,1,2
146,1218,145,1,2
147,1218,146,1,2
148,1218,147,1,2
149,1218,148,1,2
156,1218,157,2,1
157,1218,158,2,1
158,1218,159,2,1
159,1218,160,2,1
160,1218,161,2,1
161,1218,127,0,3
162,1218,128,0,3
163,1218,129,0,3
164,1218,130,0,3
165,1218,131,0,3
173,1218,139,0,3
174,1218,140,0,3
175,1218,141,0,3
176,1218,142,0,3
177,1218,143,0,3
178,1218,144,0,3
179,1218,178,1,2
180,1218,179,1,2
181,1218,180,1,2
182,1218,181,1,2
183,1218,182,1,2
190,1218,191,2,1
191,1218,192,2,1
192,1218,193,2,1
193,1218,194,2,1
194,1218,195,2,1
195,1218,161,0,3
196,1218,162,0,3
197,1218,163,0,3
198,1218,164,0,3
199,1218,165,0,3
207,1218,173,0,3
208,1218,174,0,3
209,1218,175,0,3
210,1218,176,0,3
211,1218,177,0,3
212,1218,178,0,3
213,1218,212,1,2
214,1218,213,1,2
215,1218,214,1,2
216,1218,215,1,2
217,1218,216,1,2
224,1218,225,2,1
225,1218,226,2,1
226,1218,227,2,1
227,1218,228,2,1
228,1218,229,2,1
229,1218,195,0,3
230,1218,196,0,3
231,1218,197,0,3
232,1218,198,0,3
233,1218,199,0,3
234,1218,235,2,1
241,1218,207,0,3
242,1218,208,0,3
243,1218,209,0,3
244,1218,210,0,3
245,1218,211,0,3
246,1218,212,0,3
247,1218,246,1,2
248,1218,247,1,2
249,1218,248,1,2
250,1218,249,1,2
251,1218,250,1,2
258,1218,259,2,1
259,1218,260,2,1
260,1218,261,2,1
261,1218,262,2,1
262,1218,263,2,1
263,1218,229,0,3
264,1218,230,0,3
265,1218,231,0,3
266,1218,232,0,3
267,1218,233,0,3
268,1218,269,2,1
275,1218,241,0,3
276,1218,242,0,3
277,1218,243,0,3
278,1218,244,0,3
279,1218,245,0,3
280,1218,246,0,3
281,1218,280,1,2
282,1218,281,1,2
283,1218,282,1,2
284,1218,283,1,2
285,1218,284,1,2
292,1218,293,2,1
293,1218,294,2,1
294,1218,295,2,1
295,1218,296,2,1
296,1218,297,2,1
297,1218,263,0,3
298,1218,264,0,3
299,1218,265,0,3
300,1218,266,0,3
301,1218,267,0,3
302,1218,303,2,1
309,1218,275,0,3
310,1218,276,0,3
311,1218,277,0,3
312,1218,278,0,3
313,1218,279,0,3
314,1218,280,0,3
315,1218,314,1,2
316,1218,315,1,2
317,1218,316,1,2
318,1218,317,1,2
319,1218,318,1,2
326,1218,327,2,1
327,1218,328,2,1
328,1218,329,2,1
329,1218,330,2,1
330,1218,331,2,1
331,1218,297,0,3
332,1218,298,0,3
333,1218,299,0,3
334,1218,300,0,3
335,1218,301,0,3
336,1218,337,2,1
343,1218,309,0,3
344,1218,310,0,3
345,1218,311,0,3
346,1218,312,0,3
347,1218,313,0,3
348,1218,314,0,3
349,1218,348,1,2
350,1218,349,1,2
351,1218,350,1,2
352,1218,351,1,2
353,1218,352,1,2
360,1218,361,2,1
361,1218,362,2,1
362,1218,363,2,1
363,1218,364,2,1
364,1218,365,2,1
365,1218,331,0,3
366,1218,332,0,3
367,1218,333,0,3
368,1218,334,0,3
369,1218,335,0,3
370,1218,371,2,1
377,1218,343,0,3
378,1218,344,0,3
379,1218,345,0,3
380,1218,346,0,3
381,1218,347,0,3
382,1218,348,0,3
383,1218,382,1,2
384,1218,383,1,2
385,1218,384,1,2
386,1218,385,1,2
387,1218,386,1,2
394,1218,395,2,1
395,1218,396,2,1
396,1218,397,2,1
397,1218,398,2,1
398,1218,399,2,1
399,1218,365,0,3
400,1218,366,0,3
401,1218,367,0,3
402,1218,368,0,3
403,1218,369,0,3
404,1218,405,2,1
411,1218,377,0,3
412,1218,378,0,3
413,1218,379,0,3
414,1218,380,0,3
415,1218,381,0,3
416,1218,382,0,3
417,1218,416,1,2
418,1218,417,1,2
419,1218,418,1,2
420,1218,419,1,2
421,1218,420,1,2
428,1218,429,2,1
429,1218,430,2,1
430,1218,431,2,1
431,1218,432,2,1
432,1218,433,2,1
433,1218,399,0,3
434,1218,400,0,3
435,1218,401,0,3
436,1218,402,0,3
437,1218,403,0,3
438,1218,439,2,1
445,1218,411,0,3
446,1218,412,0,3
447,1218,413,0,3
448,1218,414,0,3
449,1218,415,0,3
450,1218,416,0,3
451,1218,450,1,2
452,1218,451,1,2
453,1218,452,1,2
454,1218,453,1,2
455,1218,454,1,2
462,1218,463,2,1
463,1218,464,2,1
464,1218,465,2,1
465,1218,466,2,1
466,1218,467,2,1
467,1218,433,0,3
468,1218,434,0,3
469,1218,435,0,3
470,1218,436,0,3
471,1218,437,0,3
472,1218,473,2,1
479,1218,445,0,3
480,1218,446,0,3
481,1218,447,0,3
482,1218,448,0,3
483,1218,449,0,3
484,1218,450,0,3
485,1218,484,1,2
486,1218,485,1,2
487,1218,486,1,2
488,1218,487,1,2
489,1218,488,1,2
496,1218,495,1,2
497,1218,498,2,1
498,1218,499,2,1
499,1218,500,2,1
500,1218,501,2,1
501,1218,467,0,3
502,1218,468,0,3
503,1218,469,0,3
504,1218,470,0,3
505,1218,471,0,3
506,1218,507,2,1
513,1218,547,3,0
514,1218,548,3,0
515,1218,549,3,0
516,1218,550,3,0
517,1218,551,3,0
519,1218,518,1,2
520,1218,519,1,2
521,1218,520,1,2
522,1218,521,1,2
523,1218,522,1,2
530,1218,529,1,2
531,1218,532,2,1
532,1218,533,2,1
533,1218,534,2,1
534,1218,535,2,1
536,1218,570,3,0
537,1218,571,3,0
538,1218,572,3,0
539,1218,573,3,0
540,1218,541,2,1
547,1218,581,3,0
548,1218,582,3,0
549,1218,583,3,0
550,1218,584,3,0
551,1218,585,3,0
553,1218,552,1,2
554,1218,553,1,2
555,1218,554,1,2
556,1218,555,1,2
557,1218,556,1,2
564,1218,563,1,2
565,1218,566,2,1
566,1218,567,2,1
567,1218,568,2,1
568,1218,569,2,1
570,1218,604,3,0
571,1218,605,3,0
572,1218,606,3,0
573,1218,607,3,0
574,1218,575,2,1
581,1218,615,3,0
582,1218,616,3,0
583,1218,617,3,0
584,1218,618,3,0
585,1218,619,3,0
587,1218,586,1,2
588,1218,587,1,2
589,1218,588,1,2
590,1218,589,1,2
591,1218,590,1,2
598,1218,597,1,2
599,1218,600,2,1
600,1218,601,2,1
601,1218,602,2,1
602,1218,603,2,1
604,1218,638,3,0
605,1218,639,3,0
606,1218,640,3,0
607,1218,641,3,0
608,1218,609,2,1
615,1218,649,3,0
616,1218,650,3,0
617,1218,651,3,0
618,1218,652,3,0
619,1218,653,3,0
621,1218,620,1,2
622,1218,621,1,2
623,1218,622,1,2
624,1218,623,1,2
625,1218,624,1,2
632,1218,633,2,1
633,1218,634,2,1
634,1218,635,2,1
635,1218,636,2,1
636,1218,637,2,1
638,1218,672,3,0
639,1218,673,3,0
640,1218,674,3,0
641,1218,675,3,0
642,1218,643,2,1
649,1218,683,3,0
650,1218,684,3,0
651,1218,685,3,0
652,1218,686,3,0
653,1218,687,3,0
655,1218,654,1,2
656,1218,655,1,2
657,1218,656,1,2
658,1218,657,1,2
659,1218,658,1,2
666,1218,667,2,1
667,1218,668,2,1
668,1218,669,2,1
669,1218,670,2,1
670,1218,671,2,1
672,1218,706,3,0
673,1218,707,3,0
674,1218,708,3,0
675,1218,709,3,0
676,1218,677,2,1
683,1218,717,3,0
684,1218,718,3,0
685,1218,719,3,0
686,1218,720,3,0
687,1218,721,3,0
688,1218,722,3,0
689,1218,688,1,2
690,1218,689,1,2
691,1218,690,1,2
692,1218,691,1,2
693,1218,692,1,2
700,1218,701,2,1
701,1218,702,2,1
702,1218,703,2,1
703,1218,704,2,1
704,1218,705,2,1
705,1218,739,3,0
706,1218,740,3,0
707,1218,741,3,0
708,1218,742,3,0
709,1218,743,3,0
710,1218,711,2,1
717,1218,751,3,0
718,1218,752,3,0
719,1218,753,3,0
720,1218,754,3,0
721,1218,755,3,0
722,1218,756,3,0
723,1218,722,1,2
724,1218,723,1,2
725,1218,724,1,2
726,1218,725,1,2
727,1218,726,1,2
734,1218,735,2,1
735,1218,736,2,1
736,1218,737,2,1
737,1218,738,2,1
738,1218,739,2,1
739,1218,773,3,0
740,1218,774,3,0
741,1218,775,3,0
742,1218,776,3,0
743,1218,777,3,0
744,1218,745,2,1
751,1218,785,3,0
752,1218,786,3,0
753,1218,787,3,0
754,1218,788,3,0
755,1218,789,3,0
756,1218,790,3,0
757,1218,756,1,2
758,1218,757,1,2
759,1218,758,1,2
760,1218,759,1,2
761,1218,760,1,2
768,1218,769,2,1
769,1218,770,2,1
770,1218,771,2,1
771,1218,772,2,1
772,1218,773,2,1
773,1218,807,3,0
774,1218,808,3,0
775,1218,809,3,0
776,1218,810,3,0
777,1218,811,3,0
778,1218,779,2,1
785,1218,819,3,0
786,1218,820,3,0
787,1218,821,3,0
788,1218,822,3,0
789,1218,823,3,0
790,1218,824,3,0
791,1218,790,1,2
792,1218,791,1,2
793,1218,792,1,2
794,1218,793,1,2
795,1218,794,1,2
802,1218,803,2,1
803,1218,804,2,1
804,1218,805,2,1
805,1218,806,2,1
806,1218,807,2,1
807,1218,841,3,0
808,1218,842,3,0
809,1218,843,3,0
810,1218,844,3,0
811,1218,845,3,0
812,1218,813,2,1
819,1218,853,3,0
820,1218,854,3,0
821,1218,855,3,0
822,1218,856,3,0
823,1218,857,3,0
824,1218,858,3,0
825,1218,824,1,2
826,1218,825,1,2
827,1218,826,1,2
828,1218,827,1,2
829,1218,828,1,2
836,1218,837,2,1
837,1218,838,2,1
838,1218,839,2,1
839,1218,840,2,1
840,1218,841,2,1
841,1218,875,3,0
842,1218,876,3,0
843,1218,877,3,0
844,1218,878,3,0
845,1218,879,3,0
846,1218,847,2,1
853,1218,887,3,0
854,1218,888,3,0
855,1218,889,3,0
856,1218,890,3,0
857,1218,891,3,0
858,1218,892,3,0
859,1218,858,1,2
860,1218,859,1,2
861,1218,860,1,2
862,1218,861,1,2
863,1218,862,1,2
870,1218,871,2,1
871,1218,872,2,1
872,1218,873,2,1
873,1218,874,2,1
874,1218,875,2,1
875,1218,909,3,0
876,1218,910,3,0
877,1218,911,3,0
878,1218,912,3,0
879,1218,913,3,0
880,1218,881,2,1
887,1218,921,3,0
888,1218,922,3,0
889,1218,923,3,0
890,1218,924,3,0
891,1218,925,3,0
892,1218,926,3,0
893,1218,892,1,2
894,1218,893,1,2
895,1218,894,1,2
896,1218,895,1,2
897,1218,896,1,2
904,1218,905,2,1
905,1218,906,2,1
906,1218,907,2,1
907,1218,908,2,1
908,1218,909,2,1
909,1218,943,3,0
910,1218,944,3,0
911,1218,945,3,0
912,1218,946,3,0
913,1218,947,3,0
914,1218,915,2,1
921,1218,955,3,0
922,1218,956,3,0
923,1218,957,3,0
924,1218,958,3,0
925,1218,959,3,0
926,1218,960,3,0
927,1218,926,1,2
928,1218,927,1,2
929,1218,928,1,2
930,1218,929,1,2
931,1218,930,1,2
938,1218,939,2,1
939,1218,940,2,1
940,1218,941,2,1
941,1218,942,2,1
942,1218,943,2,1
943,1218,977,3,0
944,1218,978,3,0
945,1218,979,3,0
946,1218,980,3,0
947,1218,981,3,0
948,1218,949,2,1
955,1218,989,3,0
956,1218,990,3,0
957,1218,991,3,0
958,1218,992,3,0
959,1218,993,3,0
960,1218,994,3,0
961,1218,960,1,2
962,1218,961,1,2
963,1218,962,1,2
964,1218,963,1,2
965,1218,964,1,2
972,1218,973,2,1
973,1218,974,2,1
974,1218,975,2,1
975,1218,976,2,1
976,1218,977,2,1
977,1218,1011,3,0
978,1218,1012,3,0
979,1218,1013,3,0
980,1218,1014,3,0
981,1218,1015,3,0
982,1218,983,2,1
989,1218,1023,3,0
990,1218,1024,3,0
991,1218,1025,3,0
992,1218,1026,3,0
993,1218,1027,3,0
994,1218,1028,3,0
995,1218,994,1,2
996,1218,995,1,2
997,1218,996,1,2
998,1218,997,1,2
999,1218,998,1,2
1006,1218,1007,2,1
1007,1218,1008,2,1
1008,1218,1009,2,1
1009,1218,1010,2,1
1010,1218,1011,2,1
1011,1218,1045,3,0
1012,1218,1046,3,0
1013,1218,1047,3,0
1014,1218,1048,3,0
1015,1218,1049,3,0
1016,1218,1017,2,1
1023,1218,1057,3,0
1024,1218,1058,3,0
1025,1218,1059,3,0
1026,1218,1060,3,0
1027,1218,1061,3,0
1028,1218,1062,3,0
1029,1218,1028,1,2
1030,1218,1029,1,2
1031,1218,1030,1,2
1032,1218,1031,1,2
1033,1218,1032,1,2
1040,1218,1041,2,1
1041,1218,1042,2,1
1042,1218,1043,2,1
1043,1218,1044,2,1
1044,1218,1045,2,1
1045,1218,1079,3,0
1046,1218,1080,3,0
1047,1218,1081,3,0
1048,1218,1082,3,0
1049,1218,1083,3,0
1050,1218,1051,2,1
1057,1218,1091,3,0
1058,1218,1092,3,0
1059,1218,1093,3,0
1060,1218,1094,3,0
1061,1218,1095,3,0
1062,1218,1096,3,0
1063,1218,1062,1,2
1064,1218,1063,1,2
1065,1218,1064,1,2
1066,1218,1065,1,2
1067,1218,1066,1,2
1074,1218,1075,2,1
1075,1218,1076,2,1
1076,1218,1077,2,1
1077,1218,1078,2,1
1078,1218,1079,2,1
1079,1218,1113,3,0
1080,1218,1114,3,0
1081,1218,1115,3,0
1082,1218,1116,3,0
1083,1218,1117,3,0
1084,1218,1085,2,1
1091,1218,1218,66,0
1092,1218,1091,1,2
1093,1218,1092,1,2
1094,1218,1093,1,2
1095,1218,1094,1,2
1096,1218,1095,1,2
1097,1218,1096,1,2
1098,1218,1097,1,2
1099,1218,1098,1,2
1100,1218,1099,1,2
1101,1218,1100,1,2
1108,1218,1109,2,1
1109,1218,1110,2,1
1110,1218,1111,2,1
1111,1218,1112,2,1
1112,1218,1113,2,1
1113,1218,1114,2,1
1114,1218,1115,2,1
1115,1218,1116,2,1
1116,1218,1117,2,1
1117,1218,1118,2,1
1118,1218,1119,2,1
1125,1218,1091,0,3
1126,1218,1092,0,3
1127,1218,1093,0,3
1128,1218,1094,0,3
1129,1218,1095,0,3
1131,1218,1130,1,2
1132,1218,1131,1,2
1133,1218,1132,1,2
