27,41,0.333333
27,68,0.333333
27,78,0.333333
31,6,0.090909
31,10,0.090909
31,19,0.090909
31,27,0.090909
31,44,0.090909
31,47,0.090909
31,55,0.090909
31,71,0.090909
31,85,0.090909
31,91,0.090909
31,97,0.090909
32,50,1.000000
32,52,0.500000
32,67,0.500000
131,12,0.333333
131,18,0.333333
131,82,0.333333
131,83,1.000000
187,41,1.000000
187,64,0.333333
187,66,0.333333
187,74,0.333333
209,19,1.000000
209,45,0.500000
209,59,0.500000
353,0,0.090909
357,0,0.090909
359,0,0.333333
365,0,0.333333
366,0,0.090909
374,0,0.090909
388,0,0.333333
391,0,0.090909
392,0,0.500000
394,0,0.090909
397,0,1.000000
399,0,0.500000
402,0,0.090909
406,0,0.500000
411,0,0.333333
413,0,0.333333
414,0,0.500000
415,0,0.333333
418,0,0.090909
421,0,0.333333
425,0,0.333333
429,0,0.333333
430,0,1.000000
432,0,0.090909
438,0,0.090909
444,0,0.090909
