342,1680,320,0,3
515,1666,514,1,2
1069,1607,1070,2,1
1091,1607,1092,2,1
1413,1680,1414,2,1
1414,1680,1415,2,1
1415,1680,1416,2,1
1416,1680,1417,2,1
1417,1680,1418,2,1
1418,1680,1680,4,0
1419,1680,1418,1,2
1420,1680,1419,1,2
1421,1680,1420,1,2
1422,1680,1421,1,2
1591,1609,882,0,4
1609,1591,881,0,4
1610,1680,120,0,4
1655,1680,1439,0,4
1680,1589,1418,0,4
1680,1592,1418,0,4
1680,1593,1418,0,4
1680,1598,1418,0,4
1680,1604,1418,0,4
1680,1605,1418,0,4
1680,1608,1418,0,4
1680,1610,1418,0,4
1680,1611,1418,0,4
1680,1632,1418,0,4
1680,1640,1418,0,4
1680,1641,1418,0,4
1680,1644,1418,0,4
1680,1646,1418,0,4
1680,1648,1418,0,4
1680,1654,1418,0,4
1680,1655,1418,0,4
1680,1657,1418,0,4
1680,1658,1418,0,4
1680,1660,1418,0,4
1680,1662,1418,0,4
1680,1663,1418,0,4
1680,1667,1418,0,4
1680,1672,1418,0,4
1680,1675,1418,0,4
1680,1678,1418,0,4
