53,8,0.333333
53,62,0.333333
53,65,0.333333
250,23,0.333333
250,46,0.333333
250,51,0.333333
337,85,0.500000
337,89,0.500000
705,40,1.000000
705,62,1.000000
816,27,0.500000
816,85,1.000000
816,97,0.500000
858,39,0.500000
858,50,0.500000
859,46,1.000000
859,90,0.500000
859,99,0.500000
1588,0,0.333333
1603,0,0.333333
1607,0,0.500000
1619,0,0.500000
1620,0,1.000000
1630,0,0.500000
1631,0,0.333333
1642,0,0.333333
1645,0,0.333333
1665,0,0.500000
1669,0,0.500000
1670,0,0.500000
1677,0,0.500000
1679,0,0.500000
