117,39,0.500000
117,50,0.500000
184,29,1.000000
184,49,1.000000
184,99,1.000000
250,27,1.000000
250,85,1.000000
581,19,0.500000
581,45,0.500000
582,10,0.200000
582,27,0.200000
582,59,0.200000
582,91,0.200000
582,97,0.200000
615,23,0.250000
615,29,0.250000
615,46,0.250000
615,51,0.250000
646,52,1.000000
646,67,1.000000
648,90,0.500000
648,99,0.500000
1162,0,0.200000
1171,0,0.500000
1175,0,0.250000
1179,0,0.200000
1181,0,0.250000
1191,0,0.500000
1197,0,0.500000
1198,0,0.250000
1201,0,1.000000
1202,0,0.500000
1203,0,0.250000
1204,0,1.000000
1211,0,0.200000
1219,0,1.000000
1237,0,1.000000
1242,0,0.500000
1243,0,0.200000
1249,0,0.200000
1251,0,0.500000
