53,8,0.333333
53,62,0.333333
53,65,0.333333
88,36,1.000000
88,101,1.000000
162,14,0.500000
162,86,0.500000
229,29,1.000000
229,49,1.000000
250,23,0.250000
250,29,0.250000
250,46,0.250000
250,51,0.250000
272,44,0.500000
272,91,0.500000
337,27,1.000000
337,85,0.500000
399,18,1.000000
399,83,1.000000
662,5,1.000000
662,42,1.000000
705,40,1.000000
705,62,1.000000
794,19,1.000000
794,45,1.000000
816,27,0.500000
816,85,1.000000
838,44,1.000000
838,47,1.000000
859,23,1.000000
859,46,1.000000
859,51,1.000000
859,90,0.500000
859,99,0.500000
904,4,1.000000
904,11,1.000000
904,37,1.000000
923,52,0.500000
923,67,0.500000
934,36,0.500000
934,101,0.500000
958,7,1.000000
958,22,1.000000
1107,13,0.333333
1107,68,0.333333
1107,92,0.333333
1584,0,1.000000
1585,0,1.000000
1587,0,1.000000
1588,0,0.333333
1591,0,1.000000
1593,0,0.333333
1594,0,0.500000
1598,0,1.000000
1599,0,1.000000
1602,0,1.000000
1603,0,0.250000
1609,0,0.250000
1617,0,1.000000
1620,0,1.000000
1622,0,1.000000
1625,0,1.000000
1626,0,0.250000
1627,0,1.000000
1629,0,1.000000
1631,0,0.250000
1632,0,0.500000
1642,0,0.333333
1645,0,0.333333
1647,0,0.500000
1648,0,0.333333
1663,0,1.000000
1666,0,0.500000
1670,0,0.500000
1671,0,0.500000
1672,0,0.333333
1679,0,0.500000
