0,42169378.8909343332
100000000,42164839.9901656955
200000000,42160310.3133801818
300000000,42155786.9617816135
400000000,42151260.5363314673
500000000,42146745.6210895404
600000000,42142230.4893086851
700000000,42137732.3154106438
800000000,42133243.0159505233
900000000,42128751.4306556433
1000000000,42124259.5689396411
1100000000,42119786.1221050173
1200000000,42115312.4474559352
1300000000,42110849.0689388067
1400000000,42106387.5333684310
1500000000,42101931.1174022183
1600000000,42097482.9563056156
1700000000,42093046.3954521120
1800000000,42088606.4546778277
1900000000,42084175.3447923437
2000000000,42079745.5471824780
2100000000,42075334.3636776507
2200000000,42070926.5269570127
2300000000,42066512.7127087265
2400000000,42062116.5864569917
2500000000,42057718.9908995405
2600000000,42053334.2020779252
2700000000,42048948.8114453554
2800000000,42044575.1357450932
2900000000,42040208.0879978910
3000000000,42035846.3081313595
3100000000,42031488.7927554697
3200000000,42027138.6889294833
3300000000,42022795.1297979727
3400000000,42018452.1375991628
3500000000,42014122.3135408312
3600000000,42009796.4841651544
3700000000,42005476.8896732181
3800000000,42001164.3948590010
3900000000,41996859.1250216961
4000000000,41992553.9883864895
4100000000,41988259.9516644105
4200000000,41983973.8666453809
4300000000,41979686.0031301081
4400000000,41975408.7802819535
4500000000,41971145.6577975228
4600000000,41966889.1115374193
4700000000,41962627.4126414433
4800000000,41958378.5318246186
4900000000,41954127.0244015530
5000000000,41949894.6523379013
5100000000,41945662.0185989738
5200000000,41941440.7441402897
5300000000,41937220.8267214224
5400000000,41933006.4788631350
5500000000,41928801.0738027543
5600000000,41924601.3475891203
5700000000,41920404.8264481947
5800000000,41916218.6748532057
5900000000,41912039.3860707581
6000000000,41907862.6385991871
6100000000,41903691.5730149895
6200000000,41899534.6569552422
6300000000,41895378.6902990118
6400000000,41891227.7410153896
6500000000,41887086.8881926388
6600000000,41882946.2299807519
6700000000,41878818.7544732094
6800000000,41874697.3329865560
6900000000,41870580.2762109265
7000000000,41866475.1791041046
7100000000,38884254.0654641390
7200000000,38884280.4564717561
7300000000,38884320.9377221093
7400000000,38884360.3697919175
7500000000,38884407.7251203880
7600000000,38884455.1973369271
7700000000,38884521.9815578163
7800000000,38884584.4906140342
7900000000,38884656.4318740368
8000000000,38884726.2455257773
8100000000,38884807.6457251385
8200000000,38884891.6118176877
8300000000,38884975.9966452420
8400000000,38885073.8108487204
8500000000,38885166.5230975375
8600000000,38885274.1946751103
8700000000,38885391.4582376927
8800000000,38885503.3004127368
8900000000,38885618.5546990633
9000000000,38885752.8958645314
9100000000,38885882.4847050235
9200000000,38886017.8588708043
9300000000,38886160.7956730425
9400000000,38886307.3529154062
9500000000,38886462.7065854147
9600000000,38886613.2270253897
9700000000,38886775.7748613060
9800000000,38886949.1130279526
9900000000,38887122.6014088169
10000000000,38887294.1672447398
10100000000,38887476.1741141975
10200000000,38887665.9893954545
10300000000,38887867.5519744009
10400000000,38888068.6632553861
10500000000,38888271.2994574979
10600000000,38888474.1513827071
10700000000,38888692.3949586973
10800000000,38888914.0551601499
10900000000,38889136.0405487716
11000000000,38889365.9736918956
11100000000,38889601.6312569976
11200000000,38889846.3150205091
11300000000,38890085.1295903474
11400000000,38890337.0671797320
11500000000,38890599.1121625006
11600000000,38890854.2451030686
11700000000,38891130.7022526115
11800000000,38891395.2797242776
11900000000,38891674.1949082613
12000000000,38891954.3371949270
12100000000,38892244.4855603352
12200000000,38892536.7875084355
12300000000,38892829.0427991003
12400000000,38893141.0567365810
12500000000,38893442.8440023363
12600000000,38893756.9736426175
12700000000,38894076.5743256733
12800000000,38894394.2328118905
12900000000,38894723.6613209024
13000000000,38895062.7308934405
13100000000,38895399.2035694644
13200000000,38895747.3168499991
13300000000,38896097.7875508070
13400000000,38896449.5032996833
13500000000,38896814.6882869676
13600000000,38897179.4639609009
13700000000,38897546.6793520972
13800000000,38897922.6399620920
13900000000,38898307.5955337808
14000000000,38898686.2914551795
14100000000,38899081.3582581505
14200000000,38899482.4708053842
14300000000,38899879.3729268163
14400000000,38900285.8441947550
14500000000,38900702.1976361424
14600000000,38901110.7865952328
14700000000,38901539.1378088668
14800000000,38901964.3283574879
14900000000,38902396.4858834893
15000000000,38902841.5009321868
15100000000,38903282.9949241132
15200000000,38903728.4081819281
15300000000,38904179.9362245351
15400000000,38904633.4106816873
15500000000,38905100.0516663268
15600000000,38905567.8969600871
15700000000,38906046.1444608271
15800000000,38906523.0828575045
15900000000,38907006.8523901626
16000000000,38907495.9255626425
16100000000,38907987.6923120692
16200000000,38908487.4504913539
16300000000,38908996.2498981729
16400000000,38909499.4638860226
16500000000,38910017.2995929047
16600000000,38910545.4987548590
16700000000,38911061.7771586925
16800000000,38911597.2491167560
16900000000,38912128.1432653666
17000000000,38912667.4897083417
17100000000,38913215.6116654575
17200000000,38913762.0222053751
17300000000,38914319.4395447373
17400000000,38914884.1779329479
17500000000,38915449.0345368907
17600000000,38916025.9325379431
17700000000,38916597.8492305800
17800000000,38917177.2065240964
17900000000,38917762.1466022655
18000000000,38918357.6253669783
18100000000,38918951.9690998271
18200000000,38919556.5701861903
18300000000,38920161.7845949009
18400000000,38920776.0476420373
18500000000,38921396.2212184072
18600000000,38922024.7590077743
18700000000,38922646.3664757982
18800000000,38923277.7859319299
18900000000,38923920.3505366221
19000000000,38924558.8450856283
19100000000,38925212.3340557069
19200000000,38925862.2888771594
19300000000,38926521.4046035409
19400000000,38927180.5581874475
19500000000,38927859.2750614807
19600000000,38928527.0462689325
19700000000,38929202.7122484222
19800000000,38929894.6695442796
19900000000,38930583.0282311887
20000000000,38931274.0826512501
20100000000,38931971.4671138749
20200000000,38932676.7648403347
20300000000,38933388.5706986412
20400000000,38934108.2193210647
20500000000,38934832.5456364602
20600000000,38935546.3573818579
20700000000,38936278.8606707826
20800000000,38937014.6095513329
20900000000,38937751.3883319646
21000000000,38938502.3430624753
21100000000,38939256.7620574832
21200000000,38940005.8422400653
21300000000,38940770.6370385364
21400000000,38941538.7838719115
21500000000,38942305.1814257950
21600000000,38943087.3139384687
21700000000,38943863.7090523019
21800000000,38944654.4592292532
21900000000,38945443.4244614914
22000000000,38946244.5467237160
22100000000,38947042.1147436872
22200000000,38947845.3613248169
22300000000,38948665.3901410848
22400000000,38949479.1750008091
22500000000,38950299.8011877015
22600000000,38951127.6035466343
22700000000,38951961.0443785265
22800000000,38952797.1080400944
22900000000,38953640.6696128622
23000000000,38954487.3608120233
23100000000,38955339.0244268700
23200000000,38956202.0814985260
23300000000,38957063.9482704625
23400000000,38957931.6294072345
23500000000,38958813.3164922073
23600000000,38959682.7868007272
23700000000,38960565.7407280877
23800000000,38961457.6455914900
23900000000,38962345.7468613535
24000000000,38963252.8358961940
24100000000,38964156.0279992670
24200000000,38965062.9990188405
24300000000,38965984.0742148459
24400000000,38966898.7691770419
24500000000,38967818.4710620493
24600000000,38968754.1039779857
24700000000,38969686.8016129658
24800000000,38970625.8606660888
24900000000,38971572.9163669944
25000000000,38972526.4137523025
25100000000,38973475.1792644411
25200000000,38974438.6348765865
25300000000,38975396.9685548320
25400000000,38976370.4594643787
25500000000,38977347.9023701772
25600000000,38978326.2957637012
25700000000,38979314.6967154890
25800000000,38980306.2515425235
25900000000,38981293.5544662848
26000000000,38982297.1422591209
26100000000,38983299.6246936247
26200000000,38984317.3185427263
26300000000,38985328.0956419110
26400000000,38986353.5223646387
26500000000,38987382.9216371402
26600000000,38988407.7088618055
26700000000,38989452.8710553274
26800000000,38990488.6804196537
26900000000,38991532.5114209950
27000000000,38992587.0880735591
27100000000,38993641.3185390607
27200000000,38994700.4219852462
27300000000,38995772.5264481381
27400000000,38996846.0821650624
27500000000,38997916.1961129233
27600000000,38999003.8233772814
27700000000,39000084.8987086788
27800000000,39001179.0369718745
27900000000,39002280.5709701926
28000000000,39003380.7387389764
28100000000,39004488.2941205725
28200000000,39005598.5906096250
28300000000,39006725.6425040066
28400000000,39007849.2986908928
28500000000,39008967.7397633195
28600000000,39010105.0087829381
28700000000,39011239.6775956228
28800000000,39012387.0840963945
28900000000,39013529.3431661502
29000000000,39014689.6024398878
29100000000,39015844.6129745916
29200000000,39017009.9549453408
29300000000,39018174.2537927181
29400000000,39019352.8751490116
29500000000,39020531.2935082689
29600000000,39021712.7162238583
29700000000,39022897.7791919634
29800000000,39024095.6964233592
29900000000,39025294.7914468050
30000000000,39026495.0989449695
30100000000,39027708.9218415320
30200000000,39028923.2617030144
30300000000,39030138.6039721146
30400000000,39031359.1723931655
30500000000,39032593.7565389648
30600000000,39033827.7620701715
30700000000,39035071.0888501331
30800000000,39036319.6617326662
30900000000,39037569.2814457342
31000000000,39038815.9944552630
31100000000,39040075.8851638064
31200000000,39041344.7198225930
31300000000,39042610.5899129733
31400000000,39043892.1921341866
31500000000,39045160.4442556426
31600000000,39046454.3623248562
31700000000,39047740.4142754823
31800000000,39049039.0061723739
31900000000,39050339.0474850461
32000000000,39051651.6681048945
32100000000,39052957.4637743905
32200000000,39054271.4922737479
32300000000,39055590.9794919342
32400000000,39056922.1662845239
32500000000,39058252.2124341577
32600000000,39059586.9230652526
32700000000,39060928.1163541377
32800000000,39062273.2715089545
32900000000,39063623.5776325390
33000000000,39064981.3459575623
33100000000,39066343.1919348165
33200000000,39067708.7079512551
33300000000,39069077.5822915062
33400000000,39070454.6618651226
33500000000,39071838.1000501141
33600000000,39073232.0825777799
33700000000,39074613.1407495439
33800000000,39076015.2286163867
33900000000,39077414.8493799493
34000000000,39078824.5038965195
34100000000,39080234.7534184232
34200000000,39081657.3021095619
34300000000,39083078.3399666771
34400000000,39084505.4620491713
34500000000,39085934.8486086428
34600000000,39087375.7772678062
34700000000,39088815.3074031770
34800000000,39090261.6876691505
34900000000,39091716.6846482009
35000000000,39093176.5152072683
35100000000,39094636.9097977504
35200000000,39096104.4834553897
35300000000,39097579.1551871225
35400000000,39099058.3136361092
35500000000,39100538.2910826057
35600000000,39102025.1858212203
35700000000,39103525.8856068254
35800000000,39105015.3152021766
35900000000,39106521.8285728171
36000000000,39108031.9516405016
36100000000,39109543.9676700607
36200000000,39111063.0584129468
36300000000,39112588.3893921450
36400000000,39114118.1276841834
36500000000,39115654.0987989083
36600000000,39117190.4003475457
36700000000,39118736.4258573353
36800000000,39120281.5202087909
