0,22556819.9584260397
100000000,22557109.3252786249
200000000,22557402.8616823964
300000000,22557700.5676373616
400000000,22558002.4431435168
500000000,22558307.6542906240
600000000,22558616.2010786794
700000000,22558928.0835076906
800000000,22559244.9693981297
900000000,22559564.3570192829
1000000000,22559887.9141916223
1100000000,22560214.8070049174
1200000000,22560546.7032796405
1300000000,22560881.1012850776
1400000000,22561219.6688417010
1500000000,22561560.7381290421
1600000000,22561907.6447880492
1700000000,22562257.0531777702
1800000000,22562609.7972084396
1900000000,22562966.7107903026
2000000000,22563327.7939233556
2100000000,22563692.2126973569
2200000000,22564059.9671123140
2300000000,22564431.0571682230
2400000000,22564807.1506855600
2500000000,22565186.5798438452
2600000000,22565569.3446430862
2700000000,22565956.2789935172
2800000000,22566346.5489848964
2900000000,22566740.1546172313
3000000000,22567137.0958905183
3100000000,22567539.0406252332
3200000000,22567944.3210008964
3300000000,22568352.9370175153
3400000000,22568766.5564955622
3500000000,22569181.8437940814
3600000000,22569602.1345540322
3700000000,22570025.7609549351
3800000000,22570452.7229967862
3900000000,22570883.8545898311
4000000000,22571318.3218238279
4100000000,22571757.7925192490
4200000000,22572199.7649453878
4300000000,22572645.0730124786
4400000000,22573094.5506307557
4500000000,22573548.1978002265
4600000000,22574005.1806106493
4700000000,22574465.4990620203
4800000000,22574929.9870645851
4900000000,22575398.6446183361
5000000000,22575869.8039028049
5100000000,22576345.1327384636
5200000000,22576824.6311253086
5300000000,22577307.4651531093
5400000000,22577794.4687321000
5500000000,22578284.8079520389
5600000000,22578778.4828129336
5700000000,22579276.3272250183
5800000000,22579777.5072780512
5900000000,22580282.0229720399
6000000000,22580790.7082172148
6100000000,22581303.5630135834
6200000000,22581820.5873611420
6300000000,22582340.1134394109
6400000000,22582863.8090688735
6500000000,22583390.0064290464
6600000000,22583922.0411608890
6700000000,22584455.7437132075
6800000000,22584994.4497269504
6900000000,22585537.3252918869
7000000000,22586082.7025875337
7100000000,22586631.4155241363
7200000000,22587185.1319221631
7300000000,22587742.1839611456
7400000000,22588302.5716410801
7500000000,22588867.1288722008
7600000000,22589434.1878340393
7700000000,22590006.2502573021
7800000000,22590581.6483215205
7900000000,22591161.2159369253
8000000000,22591743.2852830477
8100000000,22592329.5241803564
8200000000,22592919.9326288588
8300000000,22593513.6767183132
8400000000,22594111.5903589539
8500000000,22594712.0057303123
8600000000,22595316.5906528570
8700000000,22595925.3451265953
8800000000,22596538.2691515200
8900000000,22597153.6949071623
9000000000,22597774.1241242290
9100000000,22598396.2211617753
9200000000,22599024.1555709839
9300000000,22599654.5917109102
9400000000,22600288.3634917848
9500000000,22600926.3048238531
9600000000,22601568.4157071076
9700000000,22602213.8622313179
9800000000,22602863.4783067144
9900000000,22603515.5961128287
10000000000,22604171.8834701292
10100000000,22604833.1742888615
10200000000,22605496.1329280660
10300000000,22606164.0950287022
10400000000,22606834.5588600487
10500000000,22607510.0261528268
10600000000,22608188.8290865533
10700000000,22608870.9676612355
10800000000,22609557.2757871039
10900000000,22610246.9195539281
11000000000,22610939.8989617005
11100000000,22611637.0479206666
11200000000,22612337.5325205810
11300000000,22613042.1866716892
11400000000,22613750.1764637455
11500000000,22614461.5018967539
11600000000,22615177.8307911940
11700000000,22615896.6614163443
11800000000,22616618.8276824504
11900000000,22617345.1634997427
12000000000,22618075.6688682288
12100000000,22618809.5098776631
12200000000,22619546.6865280531
12300000000,22620288.8666398674
12400000000,22621033.5484823957
12500000000,22621781.5659658797
12600000000,22622534.5869107880
12700000000,22623290.1095864139
12800000000,22624049.8018132262
12900000000,22624811.9957707524
13000000000,22625579.1931897104
13100000000,22626350.5601598546
13200000000,22627124.4288607165
13300000000,22627902.4671127647
13400000000,22628683.8410057649
13500000000,22629469.3844499588
