9,28,0.500000
9,31,0.500000
48,8,0.333333
48,48,1.000000
48,62,0.333333
48,65,0.333333
49,32,1.000000
49,34,1.000000
407,26,1.000000
407,70,1.000000
582,10,0.250000
582,27,0.250000
582,59,1.000000
582,91,0.250000
582,97,0.250000
827,13,0.500000
827,98,0.500000
1160,0,0.333333
1162,0,0.250000
1165,0,0.500000
1178,0,1.000000
1179,0,0.250000
1180,0,0.500000
1183,0,0.500000
1184,0,1.000000
1186,0,1.000000
1200,0,1.000000
1211,0,1.000000
1214,0,0.333333
1217,0,0.333333
1222,0,1.000000
1243,0,0.250000
1249,0,0.250000
1250,0,0.500000
