99,52,1.000000
99,67,1.000000
141,14,0.500000
141,17,0.500000
203,25,1.000000
203,77,1.000000
294,47,0.333333
294,55,0.333333
294,71,0.333333
316,27,1.000000
316,85,0.500000
381,57,0.500000
381,89,0.500000
749,32,0.500000
749,34,0.500000
795,10,0.500000
795,27,0.500000
816,44,0.500000
816,91,0.500000
838,23,0.333333
838,29,1.000000
838,46,0.333333
838,49,1.000000
838,51,0.333333
839,85,1.000000
839,89,1.000000
859,29,0.500000
859,49,0.500000
860,6,1.000000
860,55,1.000000
860,71,1.000000
880,52,0.500000
880,67,0.500000
1264,20,0.500000
1264,79,0.500000
1521,13,1.000000
1521,92,1.000000
1586,0,1.000000
1590,0,0.500000
1593,0,1.000000
1594,0,0.500000
1597,0,0.500000
1600,0,0.500000
1603,0,0.333333
1605,0,1.000000
1609,0,0.500000
1612,0,0.500000
1614,0,0.500000
1624,0,0.500000
1626,0,0.333333
1627,0,0.333333
1629,0,0.500000
1631,0,0.333333
1637,0,0.500000
1657,0,1.000000
1659,0,0.500000
1671,0,0.500000
1672,0,1.000000
