119,1585,1661,0,0
119,1588,1661,0,0
119,1594,1661,0,0
119,1595,1661,0,0
119,1597,1661,0,0
119,1612,1661,0,0
119,1614,1661,0,0
119,1620,1661,0,0
119,1622,1661,0,0
119,1628,1661,0,0
119,1642,1661,0,0
119,1645,1661,0,0
119,1664,1661,0,0
119,1666,1661,0,0
207,1584,-1,-1,-1
207,1586,-1,-1,-1
207,1590,-1,-1,-1
207,1591,-1,-1,-1
207,1599,-1,-1,-1
207,1603,-1,-1,-1
207,1607,-1,-1,-1
207,1609,-1,-1,-1
207,1615,-1,-1,-1
207,1617,-1,-1,-1
207,1624,-1,-1,-1
207,1625,-1,-1,-1
207,1626,-1,-1,-1
207,1627,-1,-1,-1
207,1629,-1,-1,-1
207,1631,-1,-1,-1
207,1635,-1,-1,-1
207,1637,-1,-1,-1
207,1639,-1,-1,-1
207,1649,-1,-1,-1
207,1651,-1,-1,-1
207,1652,-1,-1,-1
207,1665,-1,-1,-1
207,1669,-1,-1,-1
207,1670,-1,-1,-1
207,1671,-1,-1,-1
207,1677,-1,-1,-1
207,1679,-1,-1,-1
207,1683,-1,-1,-1
360,1669,1649,0,0
640,1645,1622,0,0
795,1603,1607,0,0
795,1609,1607,0,0
795,1624,1607,0,0
795,1626,1607,0,0
795,1629,1607,0,0
795,1631,1607,0,0
795,1639,1607,0,0
795,1671,1607,0,0
816,1637,1607,0,0
1669,1591,860,0,0
